filename,width,height,class,xmin,ymin,xmax,ymax
mix004T(2).JPG,816,612,apple,356,343,571,559
lemon002T(15).JPG,816,612,lemon,424,250,567,409
apple016T(18).JPG,816,612,apple,413,219,663,466
bun005T(1).JPG,816,612,bun,391,258,599,482
apple010S(3).JPG,816,612,apple,432,165,692,389
orange004T(4).JPG,816,612,orange,290,238,559,480
tomato002T(3).JPG,816,612,tomato,384,199,596,404
apple017T(18).JPG,816,612,apple,367,194,577,408
mango006S(4).JPG,816,612,mango,441,329,635,423
mix007T(4).JPG,816,612,mango,392,75,635,260
mix007T(4).JPG,816,612,banana,311,304,666,485
apple015T(11).JPG,816,612,apple,369,277,595,500
mooncake005S(1).JPG,816,612,mooncake,525,326,664,388
banana013T(9).JPG,816,612,banana,421,133,597,545
mix011S(3).JPG,816,612,orange,303,119,498,305
mix011S(3).JPG,816,612,tomato,542,173,727,306
mooncake003T(6).JPG,816,612,mooncake,436,265,577,403
pear002S(8).JPG,816,612,pear,476,204,688,402
peach004T(11).JPG,816,612,peach,484,281,656,439
egg002T(9).JPG,816,612,egg,458,298,629,426
apple006T(4).JPG,816,612,apple,290,260,543,508
orange012S(3).JPG,504,378,orange,319,101,468,257
tomato004S(4).JPG,816,612,tomato,416,192,617,330
mango010T(3).JPG,816,612,mango,388,235,656,407
plum001S(13).JPG,816,612,plum,447,198,672,387
bread005S(2).JPG,816,612,bread,274,258,708,334
apple016T(4).JPG,816,612,apple,369,176,606,426
orange002S(3).JPG,816,612,orange,136,178,457,454
tomato003S(23).JPG,816,612,tomato,450,240,625,375
mooncake004T(2).JPG,816,612,mooncake,445,253,592,392
peach004S(15).JPG,816,612,peach,455,215,597,341
mango007T(7).JPG,816,612,mango,471,330,607,517
doughnut004T(3).JPG,816,612,doughnut,363,221,649,465
qiwi005S(8).JPG,816,612,qiwi,457,302,638,445
litchi001S(7).JPG,816,612,litchi,531,335,647,442
plum001T(17).JPG,816,612,plum,467,186,714,404
peach001S(5).JPG,816,612,peach,486,234,641,379
orange008S(20).JPG,816,612,orange,430,200,633,361
bun004S(2).JPG,816,612,bun,554,198,786,356
bread002S(6).JPG,816,612,bread,39,286,556,415
plum002T(8).JPG,816,612,plum,434,276,603,452
tomato003T(27).JPG,816,612,tomato,125,180,192,238
banana009T(3).JPG,816,612,banana,372,65,575,551
bread004T(1).JPG,816,612,bread,294,68,624,398
apple017S(7).JPG,816,612,apple,430,226,665,434
bun002T(5).JPG,816,612,bun,339,210,556,467
doughnut002S(4).JPG,816,612,doughnut,38,293,434,474
lemon001S(3).JPG,816,612,lemon,451,250,574,371
mango009S(10).JPG,816,612,mango,483,348,662,489
orange008S(9).JPG,816,612,orange,429,154,612,322
sachima001T(1).JPG,816,612,sachima,412,192,590,380
qiwi008S(6).JPG,504,378,qiwi,112,137,212,234
mooncake002S(5).JPG,816,612,mooncake,517,332,636,390
fired_dough_twist004T(8).JPG,816,612,fired_dough_twist,505,160,660,460
apple017T(5).JPG,816,612,apple,374,217,579,418
bread004S(3).JPG,816,612,bread,342,275,784,386
orange003S(2).JPG,816,612,orange,31,189,388,475
orange013S(2).JPG,504,378,orange,285,89,409,202
doughnut002T(6).JPG,816,612,doughnut,200,248,456,517
mango001T(2).JPG,816,612,mango,385,261,551,488
lemon001T(1).JPG,816,612,lemon,426,294,585,480
tomato004S(24).JPG,816,612,tomato,468,160,668,300
pear003S(9).JPG,816,612,pear,435,196,647,406
sachima001S(3).JPG,816,612,sachima,478,354,705,467
pear002S(20).JPG,816,612,pear,480,242,720,464
mix010S(2).JPG,816,612,lemon,307,284,432,401
mix010S(2).JPG,816,612,tomato,517,276,696,408
mooncake002T(7).JPG,816,612,mooncake,431,263,563,397
qiwi008T(4).JPG,504,378,qiwi,190,110,274,182
banana012T(8).JPG,816,612,banana,412,143,588,487
mooncake002S(17).JPG,816,612,mooncake,490,319,613,380
mango007S(5).JPG,816,612,mango,450,289,618,378
doughnut004S(1).JPG,816,612,doughnut,413,305,655,403
apple001S(2).JPG,816,587,apple,427,214,649,392
litchi001T(5).JPG,816,612,litchi,442,268,557,391
orange015T(5).JPG,504,378,orange,231,113,333,225
grape002T(13).JPG,816,612,grape,316,182,601,461
tomato003T(2).JPG,816,612,tomato,423,196,643,408
peach001T(7).JPG,816,612,peach,490,250,652,411
apple011S(2).JPG,816,612,apple,427,168,647,356
banana009S(1).JPG,816,612,banana,11,292,507,384
fired_dough_twist005T(9).JPG,816,612,fired_dough_twist,476,168,584,419
mooncake003T(13).JPG,816,612,mooncake,466,298,609,442
mix011T(1).JPG,816,612,orange,372,40,595,262
mix011T(1).JPG,816,612,tomato,383,307,582,505
mooncake003S(4).JPG,816,612,mooncake,449,333,571,398
mooncake002T(13).JPG,816,612,mooncake,442,283,571,399
orange009S(8).JPG,816,612,orange,434,218,633,394
mix001T(1).JPG,816,612,apple,172,223,417,469
mix001T(1).JPG,816,612,orange,489,252,736,523
doughnut008S(13).JPG,816,612,doughnut,446,292,741,390
orange012T(1).JPG,504,378,orange,230,140,352,254
grape002S(17).JPG,816,612,grape,378,178,698,351
tomato004T(6).JPG,816,612,tomato,449,236,684,462
mango010S(1).JPG,816,612,mango,494,261,628,359
doughnut009S(13).JPG,816,612,doughnut,443,250,708,343
apple016S(6).JPG,816,612,apple,399,141,631,346
orange002T(1).JPG,816,612,orange,355,209,677,480
bun003T(4).JPG,816,612,bun,356,254,644,481
bun005S(3).JPG,816,612,bun,462,78,688,272
plum003T(9).JPG,816,612,plum,470,205,655,386
apple010T(1).JPG,816,612,apple,143,337,383,597
plum004T(19).JPG,816,612,plum,451,267,639,464
banana008T(2).JPG,816,612,banana,239,164,776,417
tomato002S(1).JPG,816,612,tomato,431,276,599,412
mango006T(6).JPG,816,612,mango,417,184,574,419
doughnut005T(2).JPG,816,612,doughnut,324,212,587,455
tomato004T(20).JPG,816,612,tomato,491,250,719,479
mooncake005T(3).JPG,816,612,mooncake,440,261,586,409
mango006S(12).JPG,816,612,mango,452,295,659,394
doughnut006T(4).JPG,816,612,doughnut,368,178,650,436
orange010T(11).JPG,816,612,orange,429,245,680,493
tomato001S(7).JPG,816,612,tomato,409,233,602,372
mango007S(12).JPG,816,612,mango,394,277,556,364
peach003S(2).JPG,816,612,peach,459,236,631,392
bun006S(5).JPG,816,612,bun,469,298,763,479
orange011T(11).JPG,816,612,orange,435,238,692,469
apple013T(7).JPG,816,612,apple,321,186,472,347
mooncake006T(5).JPG,816,612,mooncake,422,250,629,459
sachima005S(1).JPG,816,612,sachima,417,280,640,388
lemon003S(4).JPG,816,612,lemon,463,183,625,323
sachima003T(6).JPG,816,612,sachima,404,249,597,417
peach005T(5).JPG,816,612,peach,475,260,683,445
apple017S(26).JPG,816,612,apple,439,185,679,386
litchi005T(7).JPG,816,612,litchi,505,290,642,435
orange011T(7).JPG,816,612,orange,413,211,650,425
mango003S(7).JPG,816,612,mango,433,277,705,444
sachima002T(12).JPG,816,612,sachima,415,208,608,419
pear006T(8).JPG,504,378,pear,133,112,273,233
sachima004T(2).JPG,816,612,sachima,406,275,611,441
sachima003T(12).JPG,816,612,sachima,359,244,557,403
peach002T(1).JPG,816,612,peach,495,295,652,454
apple016T(22).JPG,816,612,apple,401,244,614,454
bread001T(2).JPG,816,612,bread,57,129,467,519
apple012S(4).JPG,816,612,apple,135,88,385,292
orange006T(3).JPG,816,612,orange,391,195,573,405
apple002S(4).JPG,816,612,apple,101,204,449,512
litchi002T(3).JPG,816,612,litchi,431,224,575,363
apple017T(22).JPG,816,612,apple,424,229,631,435
mango004S(3).JPG,816,612,mango,419,312,582,391
doughnut007S(7).JPG,816,612,doughnut,455,277,711,378
lemon004T(12).JPG,816,612,lemon,449,286,635,444
mango002T(4).JPG,816,612,mango,383,277,584,557
apple004T(3).JPG,816,612,apple,246,90,528,376
orange010S(4).JPG,816,612,orange,452,83,666,277
litchi004S(4).JPG,816,612,litchi,504,317,636,425
apple014T(3).JPG,816,612,apple,382,242,614,455
orange011S(15).JPG,816,612,orange,483,139,679,327
bread007S(5).JPG,816,612,bread,350,206,671,281
tomato003S(19).JPG,816,612,tomato,433,255,615,377
peach004S(6).JPG,816,612,peach,483,213,618,335
bun001S(1).JPG,816,612,bun,440,231,616,375
mix013S(4).JPG,816,612,pear,291,129,489,328
mix013S(4).JPG,816,612,lemon,602,193,748,329
mooncake001T(1).JPG,816,612,mooncake,448,238,592,378
plum003S(20).JPG,816,612,plum,475,244,625,381
sachima002S(5).JPG,816,612,sachima,442,284,684,403
lemon002T(7).JPG,816,612,lemon,453,239,618,430
tomato001S(10).JPG,816,612,tomato,440,219,656,367
doughnut001T(1).JPG,816,612,doughnut,187,228,446,488
mango002T(5).JPG,816,612,mango,391,223,586,475
orange010S(5).JPG,816,612,orange,467,74,661,266
litchi004S(5).JPG,816,612,litchi,498,320,616,440
apple004T(2).JPG,816,612,apple,418,183,683,433
tomato003S(18).JPG,816,612,tomato,446,222,636,348
apple014T(2).JPG,816,612,apple,390,263,611,466
bread007S(4).JPG,816,612,bread,412,242,736,294
orange011S(14).JPG,816,612,orange,435,101,646,294
peach004S(7).JPG,816,612,peach,500,204,642,338
plum003S(21).JPG,816,612,plum,450,178,609,320
sachima002S(4).JPG,816,612,sachima,467,275,694,400
lemon002T(6).JPG,816,612,lemon,381,322,570,487
sachima002T(13).JPG,816,612,sachima,375,277,607,458
lemon004S(1).JPG,816,612,lemon,492,176,644,302
sachima004T(3).JPG,816,612,sachima,409,222,598,416
pear006T(9).JPG,504,378,pear,108,52,221,188
sachima003T(13).JPG,816,612,sachima,365,247,543,444
apple016T(23).JPG,816,612,apple,400,180,621,406
orange006T(2).JPG,816,612,orange,186,76,419,289
bread001T(3).JPG,816,612,bread,151,140,442,474
litchi002T(2).JPG,816,612,litchi,442,239,582,376
apple002S(5).JPG,816,612,apple,144,187,475,505
egg006S(8).JPG,816,612,egg,464,292,619,408
apple017T(23).JPG,816,612,apple,407,253,624,466
mango004S(2).JPG,816,612,mango,462,327,624,409
doughnut007S(6).JPG,816,612,doughnut,471,285,731,379
lemon003S(5).JPG,816,612,lemon,478,179,621,319
sachima003T(7).JPG,816,612,sachima,396,256,575,464
apple015S(1).JPG,816,612,apple,387,239,605,434
peach005T(4).JPG,816,612,peach,460,229,646,434
apple017S(27).JPG,816,612,apple,413,234,643,427
litchi005T(6).JPG,816,612,litchi,474,261,634,406
orange011T(6).JPG,816,612,orange,465,171,705,410
apple005S(1).JPG,816,612,apple,396,192,698,493
mango003S(6).JPG,816,612,mango,455,308,710,463
mango006S(13).JPG,816,612,mango,446,271,653,371
mango005T(1).JPG,816,612,mango,435,222,556,410
doughnut006T(5).JPG,816,612,doughnut,334,195,606,492
litchi003S(1).JPG,816,612,litchi,496,296,630,414
orange010T(10).JPG,816,612,orange,423,235,647,465
tomato001S(6).JPG,816,612,tomato,415,226,622,367
mango007S(13).JPG,816,612,mango,430,295,594,378
bun006S(4).JPG,816,612,bun,451,259,754,421
peach003S(3).JPG,816,612,peach,485,262,657,419
orange007S(1).JPG,816,612,orange,416,229,600,406
orange011T(10).JPG,816,612,orange,476,223,720,475
apple013T(6).JPG,816,612,apple,193,192,385,389
mooncake006T(4).JPG,816,612,mooncake,443,230,664,447
mix014S(1).JPG,816,612,pear,237,264,452,479
mix014S(1).JPG,816,612,mango,593,371,780,486
mix004S(1).JPG,816,612,qiwi,292,220,454,347
mix004S(1).JPG,816,612,apple,495,150,698,349
bun005S(2).JPG,816,612,bun,463,152,726,340
banana008T(3).JPG,816,612,banana,215,242,664,437
plum003T(8).JPG,816,612,plum,451,219,608,375
plum004T(18).JPG,816,612,plum,395,271,630,456
mango006T(7).JPG,816,612,mango,446,237,587,460
qiwi004S(8).JPG,816,612,qiwi,171,296,434,464
doughnut005T(3).JPG,816,612,doughnut,355,210,614,493
tomato004T(21).JPG,816,612,tomato,439,233,652,448
mooncake005T(2).JPG,816,612,mooncake,433,293,586,446
fired_dough_twist005T(8).JPG,816,612,fired_dough_twist,463,186,575,454
mooncake003T(12).JPG,816,612,mooncake,476,243,622,389
mooncake003S(5).JPG,816,612,mooncake,478,314,594,376
mooncake002T(12).JPG,816,612,mooncake,428,224,549,353
orange009S(9).JPG,816,612,orange,484,198,666,378
doughnut008S(12).JPG,816,612,doughnut,484,281,742,375
tomato004T(7).JPG,816,612,tomato,425,219,648,435
grape002S(16).JPG,816,612,grape,387,183,651,363
doughnut009S(12).JPG,816,612,doughnut,424,244,709,336
apple016S(7).JPG,816,612,apple,366,139,592,348
bread005T(1).JPG,816,612,bread,116,67,561,502
mooncake004S(1).JPG,816,612,mooncake,536,298,676,359
mooncake002S(16).JPG,816,612,mooncake,508,355,633,414
mix006T(4).JPG,816,612,banana,360,124,729,320
mix006T(4).JPG,816,612,mango,453,378,666,536
mango007S(4).JPG,816,612,mango,448,302,608,379
litchi001T(4).JPG,816,612,litchi,456,242,594,370
orange015T(4).JPG,504,378,orange,194,115,318,226
tomato003T(3).JPG,816,612,tomato,368,241,570,437
grape002T(12).JPG,816,612,grape,353,192,639,486
bun004T(1).JPG,816,612,bun,293,263,584,462
peach001T(6).JPG,816,612,peach,451,256,608,420
orange005T(4).JPG,816,612,orange,398,224,619,450
apple011S(3).JPG,816,612,apple,382,212,614,414
orange003S(3).JPG,816,612,orange,64,110,394,430
apple017T(4).JPG,816,612,apple,409,203,626,417
bread004S(2).JPG,816,612,bread,251,329,775,423
orange013S(3).JPG,504,378,orange,250,104,374,217
apple007T(4).JPG,816,612,apple,320,57,545,314
doughnut002T(7).JPG,816,612,doughnut,284,243,567,535
mango001T(3).JPG,816,612,mango,320,298,554,457
tomato004S(25).JPG,816,612,tomato,446,148,637,287
sachima001S(2).JPG,816,612,sachima,469,333,695,443
pear003S(8).JPG,816,612,pear,419,146,627,361
mix010S(3).JPG,816,612,tomato,337,258,525,394
mix010S(3).JPG,816,612,lemon,607,261,757,395
mooncake002T(6).JPG,816,612,mooncake,442,257,566,382
qiwi008T(5).JPG,504,378,qiwi,172,84,261,186
orange003T(1).JPG,816,612,orange,303,214,647,512
apple017S(6).JPG,816,612,apple,411,207,651,420
bun002T(4).JPG,816,612,bun,432,202,684,417
orange013T(1).JPG,504,378,orange,132,93,237,205
doughnut002S(5).JPG,816,612,doughnut,3,300,394,487
mango001S(1).JPG,816,612,mango,435,307,620,462
lemon001S(2).JPG,816,612,lemon,440,217,581,343
mango009S(11).JPG,816,612,mango,483,327,738,453
orange008S(8).JPG,816,612,orange,417,154,617,319
mix010T(1).JPG,816,612,tomato,373,134,551,318
mix010T(1).JPG,816,612,lemon,359,419,515,557
qiwi008S(7).JPG,504,378,qiwi,103,146,212,245
mooncake002S(4).JPG,816,612,mooncake,489,325,612,389
fired_dough_twist004T(9).JPG,816,612,fired_dough_twist,464,191,577,436
mooncake004T(3).JPG,816,612,mooncake,468,266,610,411
peach004S(14).JPG,816,612,peach,451,190,601,331
mango007T(6).JPG,816,612,mango,514,292,711,431
doughnut004T(2).JPG,816,612,doughnut,386,199,653,488
litchi001S(6).JPG,816,612,litchi,480,318,594,425
orange015S(6).JPG,504,378,orange,43,120,207,265
apple001T(1).JPG,816,612,apple,361,184,585,399
plum001T(16).JPG,816,612,plum,458,211,705,434
tomato003S(1).JPG,816,612,tomato,456,267,631,387
bun004S(3).JPG,816,612,bun,439,212,789,391
orange008S(21).JPG,816,612,orange,448,196,622,362
peach001S(4).JPG,816,612,peach,489,302,652,455
tomato003T(26).JPG,816,612,tomato,405,246,614,459
banana009T(2).JPG,816,612,banana,409,67,578,494
apple011T(1).JPG,816,612,apple,115,260,356,486
plum002T(9).JPG,816,612,plum,417,270,577,409
mix011S(2).JPG,816,612,tomato,296,197,480,336
mix011S(2).JPG,816,612,orange,530,144,734,337
peach005T(10).JPG,816,612,peach,417,218,652,474
mooncake003T(7).JPG,816,612,mooncake,439,244,590,388
pear002S(9).JPG,816,612,pear,442,216,652,408
peach004T(10).JPG,816,612,peach,451,219,605,377
mix001S(2).JPG,816,612,orange,12,224,271,457
mix001S(2).JPG,816,612,apple,322,231,560,461
egg002T(8).JPG,816,612,egg,529,243,678,423
orange012S(2).JPG,504,378,orange,335,99,495,259
tomato004S(5).JPG,816,612,tomato,452,167,634,307
mango010T(2).JPG,816,612,mango,443,190,599,420
plum001S(12).JPG,816,612,plum,420,186,619,354
orange002S(2).JPG,816,612,orange,138,202,414,470
tomato003S(22).JPG,816,612,tomato,446,264,627,394
bread005S(3).JPG,816,612,bread,347,284,779,361
apple016T(5).JPG,816,612,apple,368,199,605,432
apple016T(19).JPG,816,612,apple,406,204,642,449
banana008S(1).JPG,816,612,banana,266,242,757,339
apple010S(2).JPG,816,612,apple,476,127,743,373
tomato002T(2).JPG,816,612,tomato,400,248,623,464
apple017T(19).JPG,816,612,apple,392,187,628,421
mango006S(5).JPG,816,612,mango,467,279,684,378
doughnut005S(1).JPG,816,612,doughnut,414,284,678,377
mix007T(5).JPG,816,612,banana,334,94,725,285
mix007T(5).JPG,816,612,mango,380,338,655,533
apple015T(10).JPG,816,612,apple,365,210,591,431
banana013T(8).JPG,816,612,banana,370,104,551,488
mango005S(3).JPG,816,612,mango,430,323,617,414
doughnut006S(7).JPG,816,612,doughnut,416,257,689,341
litchi003T(3).JPG,816,612,litchi,426,299,573,463
apple003S(4).JPG,816,612,apple,72,188,383,460
egg007S(9).JPG,816,612,egg,455,238,626,358
sachima005T(14).JPG,816,612,sachima,480,267,691,449
tomato001T(4).JPG,816,612,tomato,407,124,665,387
bun006T(6).JPG,816,612,bun,393,188,585,436
peach003T(1).JPG,816,612,peach,480,280,645,434
orange007T(3).JPG,816,612,orange,344,303,566,501
apple013S(4).JPG,816,612,apple,447,200,633,379
tomato003S(34).JPG,816,612,tomato,475,264,653,389
mooncake006S(6).JPG,816,612,mooncake,477,290,659,361
lemon003T(14).JPG,816,612,lemon,468,297,643,451
mix014T(3).JPG,816,612,mango,366,110,537,230
mix014T(3).JPG,816,612,pear,408,311,585,481
sachima005T(2).JPG,816,612,sachima,427,253,626,422
lemon002T(14).JPG,816,612,lemon,414,228,591,382
mix004T(3).JPG,816,612,qiwi,267,151,463,316
mix004T(3).JPG,816,612,apple,242,360,456,577
lemon003T(7).JPG,816,612,lemon,471,212,630,398
mix002S(4).JPG,816,612,apple,343,62,538,268
mix002S(4).JPG,816,612,banana,289,264,686,452
doughnut007T(14).JPG,816,612,doughnut,397,204,639,461
sachima003S(5).JPG,816,612,sachima,444,270,669,377
mix012S(4).JPG,816,612,orange,316,128,518,322
mix012S(4).JPG,816,612,lemon,619,189,765,324
grape002S(8).JPG,816,612,grape,404,192,674,372
doughnut006T(14).JPG,816,612,doughnut,403,228,663,515
pear001S(12).JPG,816,612,pear,465,153,657,338
apple015T(3).JPG,816,612,apple,436,207,723,469
peach005S(6).JPG,816,612,peach,448,188,640,348
litchi005S(4).JPG,816,612,litchi,498,312,614,427
orange011S(4).JPG,816,612,orange,445,141,655,328
mango003T(4).JPG,816,612,mango,429,225,629,494
lemon004T(3).JPG,816,612,lemon,457,237,627,442
sachima004S(1).JPG,816,612,sachima,416,280,594,377
doughnut007S(10).JPG,816,612,doughnut,424,297,709,403
fired_dough_twist001S(8).JPG,816,612,fired_dough_twist,398,228,695,352
doughnut006S(10).JPG,816,612,doughnut,413,303,688,390
peach002S(2).JPG,816,612,peach,535,215,695,381
pear001T(16).JPG,816,612,pear,412,214,658,440
plum004T(22).JPG,816,612,plum,397,261,562,421
bread001S(1).JPG,816,612,bread,47,364,483,469
doughnut007T(4).JPG,816,612,doughnut,419,207,668,477
doughnut001S(3).JPG,816,612,doughnut,19,321,412,510
sachima004S(10).JPG,816,612,sachima,466,320,672,429
mango002S(7).JPG,816,612,mango,428,287,675,422
orange010T(7).JPG,816,612,orange,399,174,665,427
litchi004T(7).JPG,816,612,litchi,459,295,600,425
sachima005S(10).JPG,816,612,sachima,472,249,671,349
bread007T(6).JPG,816,612,bread,164,118,554,523
bun001T(2).JPG,816,612,bun,366,263,596,465
peach004T(5).JPG,816,612,peach,468,247,660,438
tomato003T(30).JPG,816,612,tomato,455,255,687,481
lemon003S(10).JPG,816,612,lemon,481,181,642,323
mooncake001S(2).JPG,816,612,mooncake,505,418,632,481
sachima002T(6).JPG,816,612,sachima,380,196,586,431
lemon002S(4).JPG,816,612,lemon,487,240,619,364
lemon002S(10).JPG,816,612,lemon,519,264,649,387
banana011T(3).JPG,816,612,banana,417,182,598,542
fired_dough_twist001T(6).JPG,816,612,fired_dough_twist,423,163,516,409
pear006T(5).JPG,504,378,pear,237,138,353,266
banana001T(3).JPG,816,612,banana,220,246,598,389
qiwi006T(1).JPG,816,612,qiwi,393,260,562,444
egg006S(4).JPG,816,612,egg,489,293,648,408
plum001S(1).JPG,816,612,plum,475,151,664,325
orange008T(13).JPG,816,612,orange,400,253,614,484
orange011S(18).JPG,816,612,orange,447,135,656,325
bread007S(8).JPG,816,612,bread,313,280,745,370
tomato003S(14).JPG,816,612,tomato,453,260,633,392
pear004S(10).JPG,816,612,pear,456,166,659,345
orange010S(9).JPG,816,612,orange,434,114,631,307
tomato002S(14).JPG,816,612,tomato,395,260,560,401
orange009T(13).JPG,816,612,orange,114,220,351,435
mango002T(9).JPG,816,612,mango,429,237,585,456
mango005T(12).JPG,816,612,mango,444,285,564,471
sachima002S(8).JPG,816,612,sachima,492,290,728,397
fired_dough_twist007S(1).JPG,504,378,fired_dough_twist,223,138,496,234
tomato003T(10).JPG,816,612,tomato,412,256,633,457
orange008S(17).JPG,816,612,orange,471,216,644,383
bun006S(8).JPG,816,612,bun,452,234,766,416
qiwi007S(10).JPG,612,612,qiwi,359,266,571,426
pear004T(14).JPG,816,612,pear,371,212,551,407
plum001T(20).JPG,816,612,plum,391,204,603,403
egg007T(7).JPG,816,612,egg,492,205,626,382
tomato002T(10).JPG,816,612,tomato,431,222,652,428
qiwi007S(2).JPG,816,612,qiwi,459,270,622,431
banana014S(10).JPG,816,612,banana,315,324,770,453
doughnut006T(9).JPG,816,612,doughnut,367,210,654,479
qiwi006S(10).JPG,816,612,qiwi,139,226,347,383
apple018S(3).JPG,816,612,apple,433,180,623,358
mooncake006T(8).JPG,816,612,mooncake,417,194,620,401
apple008S(3).JPG,816,612,apple,405,83,670,305
fired_dough_twist006T(2).JPG,504,378,fired_dough_twist,152,76,215,216
grape002T(6).JPG,816,612,grape,314,165,615,463
mango008T(3).JPG,816,612,mango,473,267,625,492
pear001T(1).JPG,816,612,pear,426,201,654,445
lemon003S(9).JPG,816,612,lemon,497,224,638,360
sachima001S(12).JPG,816,612,sachima,447,318,656,430
mix009S(3).JPG,816,612,orange,317,224,487,379
mix009S(3).JPG,816,612,lemon,590,259,722,382
peach005T(8).JPG,816,612,peach,453,198,669,435
lemon002S(26).JPG,816,612,lemon,554,326,750,513
orange009S(5).JPG,816,612,orange,479,182,664,358
banana005T(1).JPG,816,612,banana,248,60,545,540
pear002T(7).JPG,816,612,pear,463,271,657,460
doughnut008T(1).JPG,816,612,doughnut,418,203,660,459
mooncake003S(9).JPG,816,612,mooncake,493,348,625,420
fired_dough_twist005T(4).JPG,816,612,fired_dough_twist,482,135,588,409
banana015T(1).JPG,504,378,banana,159,123,395,243
egg002s(6).JPG,816,612,egg,417,218,578,347
qiwi002T(3).JPG,816,612,qiwi,306,151,589,408
qiwi004S(4).JPG,816,612,qiwi,447,242,676,388
egg004T(1).JPG,816,612,egg,317,307,458,408
plum003T(4).JPG,816,612,plum,465,224,645,399
plum004T(14).JPG,816,612,plum,434,233,628,383
banana013S(6).JPG,816,612,banana,331,298,750,387
fired_dough_twist003S(3).JPG,816,612,fired_dough_twist,425,288,706,384
peach001S(16).JPG,816,612,peach,449,227,604,368
egg003T(5).JPG,816,612,egg,494,266,621,421
plum004S(10).JPG,816,612,plum,452,209,591,345
apple017T(8).JPG,816,612,apple,413,173,636,395
fired_dough_twist004S(7).JPG,816,612,fired_dough_twist,427,286,678,382
fired_dough_twist003S(10).JPG,816,612,fired_dough_twist,430,255,711,363
banana014S(2).JPG,816,612,banana,327,286,740,415
doughnut009S(2).JPG,816,612,doughnut,424,221,688,306
qiwi008T(9).JPG,504,378,qiwi,192,99,308,239
peach001T(12).JPG,816,612,peach,481,248,646,413
banana004S(2).JPG,816,612,banana,274,327,778,493
pear003S(4).JPG,816,612,pear,410,187,625,395
orange008T(6).JPG,816,612,orange,401,255,643,463
fired_dough_twist002S(10).JPG,816,612,fired_dough_twist,445,249,705,373
lemon002T(22).JPG,816,612,lemon,399,236,581,404
pear005T(3).JPG,504,378,pear,191,113,289,214
banana012T(5).JPG,816,612,banana,368,101,555,486
plum002S(7).JPG,816,612,plum,472,259,611,400
sachima005T(22).JPG,816,612,sachima,354,212,585,429
egg005S(2).JPG,816,612,egg,500,215,652,341
qiwi005T(7).JPG,816,612,qiwi,201,219,368,426
mooncake001S(13).JPG,816,612,mooncake,497,343,619,396
mango007S(8).JPG,816,612,mango,425,330,591,412
peach004S(18).JPG,816,612,peach,479,236,623,372
plum003T(13).JPG,816,612,plum,468,215,641,382
pear005S(1).JPG,504,378,pear,338,123,498,270
banana012S(7).JPG,816,612,banana,316,298,635,373
plum002T(13).JPG,816,612,plum,447,201,648,382
fired_dough_twist002S(2).JPG,816,612,fired_dough_twist,447,199,708,323
plum002T(5).JPG,816,612,plum,411,212,603,382
peach001S(8).JPG,816,612,peach,502,225,672,373
qiwi005S(5).JPG,816,612,qiwi,434,277,653,409
qiwi003T(2).JPG,816,612,qiwi,254,237,392,396
apple017S(11).JPG,816,612,apple,426,194,669,406
apple016S(11).JPG,816,612,apple,398,154,615,360
plum004S(2).JPG,816,612,plum,412,248,567,369
fired_dough_twist004T(5).JPG,816,612,fired_dough_twist,463,150,585,405
mooncake002S(8).JPG,816,612,mooncake,513,339,632,393
pear003T(6).JPG,816,612,pear,355,208,585,431
orange008S(4).JPG,816,612,orange,459,162,665,331
qiwi004T(6).JPG,816,612,qiwi,215,230,410,483
mango006S(9).JPG,816,612,mango,476,286,684,381
apple017T(15).JPG,816,612,apple,423,228,629,433
egg004S(3).JPG,816,612,egg,500,250,636,382
plum003S(6).JPG,816,612,plum,450,203,606,344
apple016T(15).JPG,816,612,apple,397,229,624,447
banana013T(4).JPG,816,612,banana,371,97,553,528
fired_dough_twist003T(1).JPG,816,612,fired_dough_twist,441,171,540,413
pear004T(2).JPG,816,612,pear,397,245,616,446
orange009T(7).JPG,816,612,orange,378,234,586,432
pear002S(5).JPG,816,612,pear,455,277,667,478
banana005S(3).JPG,816,612,banana,49,99,392,237
bun008T(2).JPG,816,612,bun,347,258,544,513
plum003S(17).JPG,816,612,plum,477,247,631,381
grape001S(2).JPG,816,612,grape,350,83,787,342
doughnut008S(3).JPG,816,612,doughnut,424,265,674,360
fired_dough_twist005S(6).JPG,816,612,fired_dough_twist,443,295,749,419
plum002S(17).JPG,816,612,plum,467,267,619,404
banana015S(3).JPG,504,378,banana,29,177,209,258
apple016T(9).JPG,816,612,apple,368,200,619,440
tomato004S(9).JPG,816,612,tomato,455,166,656,300
egg002T(4).JPG,816,612,egg,479,265,648,390
qiwi002S(1).JPG,816,612,qiwi,406,189,588,344
doughnut006T(18).JPG,816,612,doughnut,376,210,617,470
grape002S(4).JPG,816,612,grape,422,210,681,402
pear002S(17).JPG,816,612,pear,433,234,623,414
mango008S(1).JPG,816,612,mango,413,228,611,323
pear001S(3).JPG,816,612,pear,489,125,683,315
sachima003S(9).JPG,816,612,sachima,392,300,607,409
tomato004S(13).JPG,816,612,tomato,445,154,653,294
doughnut004T(11).JPG,816,612,doughnut,376,201,629,483
mango003T(8).JPG,816,612,mango,302,247,469,468
litchi005S(8).JPG,816,612,litchi,499,329,613,436
